Agg_ASST,simp_ASS,LARC,AUTO,DATE,O3,PM25,PRCP,TMAX,UV,holi,fri,sat,sun,Chicago,NY,LA,Phil,Phoen,Atl,SanFran,Houston,Boston,Indianapolis?
22,72,185,39,2013-09-16,0.030333333,9.28,0.06,73,4.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,134,384,22,2013-09-16,0.0315,5.515384615,0.02,72,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,12,25,5,2013-09-16,0.051055556,11.38333333,0,77,8.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,,73,12,2013-09-16,0.0605,15.76,0,89,7.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,0,194,32,2013-09-16,0.025375,13.3,0,93,8.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,23,27,4,2013-09-16,0.023,5.342857143,0,70,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,,91,13,2013-09-16,0.03675,7.042857143,0.02,67,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,133,232,28,2013-09-17,0.036,8.98,0,71,5.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,80,162,27,2013-09-17,0.027666667,7.36,0,67,5.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,112,424,20,2013-09-17,0.0315,1.625,0,65,5.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,13,18,9,2013-09-17,0.0472,12.8625,0,74,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,,57,12,2013-09-17,0.0405,14.3,0,79,7.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,0,190,27,2013-09-17,0.0334,8.4625,0,94,8.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,11,21,6,2013-09-17,0.025,4.88,0,60,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,,82,17,2013-09-17,0.044,7.166666667,0,75,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,179,247,27,2013-09-18,0.043181818,10.88,0.55,81,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,78,150,29,2013-09-18,0.038666667,10.4,0,71.5,5.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,125,397,26,2013-09-18,0.03325,4.8125,0,71,5.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,19,24,6,2013-09-18,0.0504375,12.8625,0,74,8.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,,55,9,2013-09-18,0.0395,11.9,0,78,7.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,0,186,30,2013-09-18,0.037058824,7.2625,0,92,8.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,21,28,0,2013-09-18,0.029,6.6,0,75,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,,80,14,2013-09-18,0.0475,15.2,0,81,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,166,200,31,2013-09-19,0.034181818,17.02,0.84,84,5.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,70,150,23,2013-09-19,0.048333333,9.1,0.005,76,5.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,128,435,37,2013-09-19,0.049,8.853846154,0,77,5.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,14,19,9,2013-09-19,0.0535625,12.89230769,0,73,8.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,,74,8,2013-09-19,0.064,13.88,0,84,7.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,0,194,40,2013-09-19,0.0199375,5.5,0.61,90,8.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,25,28,6,2013-09-19,0.026,8.82,0,71,5.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,,78,12,2013-09-19,0.03975,17.1,1.01,81,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,182,257,24,2013-09-20,0.025090909,6.72,0,76,3.66,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19,82,148,35,2013-09-20,0.052333333,12.16,0,79.5,5.68,0,1,0,0,0,0,0,1,0,0,0,0,0,0
75,143,455,29,2013-09-20,0.05175,9.666666667,0,78,5.74,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,16,22,2,2013-09-20,0.050470588,16.1625,0,70,8.43,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,,78,9,2013-09-20,0.0495,13.33333333,0,86,7.61,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20,0,233,56,2013-09-20,0.0148125,5.2,1.69,86,8.76,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,27,33,8,2013-09-20,0.041,13.96666667,0,71,5.58,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17,,94,18,2013-09-20,0.03025,14.23333333,0.39,78,5.43,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,180,205,39,2013-09-21,0.023181818,5.64,0,67,4.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25,65,146,33,2013-09-21,0.037,8.04,1.085,80,5.78,0,0,1,0,0,0,0,1,0,0,0,0,0,0
78,172,347,31,2013-09-21,0.03425,2.78,0.45,76,5.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,16,25,7,2013-09-21,0.056833333,10.275,0,72,8.11,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8,,56,9,2013-09-21,0.021,7.633333333,1.72,73,1.48,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,0,201,39,2013-09-21,0.024117647,4.3,1.39,79,1.08,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,10,28,7,2013-09-21,0.039,7.18,0,77,5.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15,,55,17,2013-09-21,0.0305,4.833333333,0.01,71,5.08,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,171,167,26,2013-09-22,0.032545455,6.76,0,67,4.07,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,57,100,15,2013-09-22,0.023,4.44,0.095,71.5,5.14,0,0,0,1,0,0,0,1,0,0,0,0,0,0
70,177,368,27,2013-09-22,0.0235,2.745454545,0.53,68,5.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20,17,15,9,2013-09-22,0.0465,5.630769231,0,73,7.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,,53,17,2013-09-22,0.04,5.52,0,82,6.88,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32,0,168,43,2013-09-22,0.034588235,5.971428571,0,85,7.96,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,21,27,6,2013-09-22,0.029,3.844444444,0.37,73,2.38,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14,,50,15,2013-09-22,0.029,5.466666667,0,69,5.47,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,152,247,37,2013-09-23,0.035272727,7.72,0,67,5.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,59,152,34,2013-09-23,0.0245,6.62,0.015,68.5,4.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63,143,408,31,2013-09-23,0.0245,1.544444444,0,66,4.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,7,22,5,2013-09-23,0.055833333,7.15,0,81,7.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,,76,8,2013-09-23,0.0405,8.833333333,0,82,7.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,0,172,34,2013-09-23,0.0471875,10.11428571,0,88,3.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,21,22,3,2013-09-23,0.021,4.06,0,65,4.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,,71,16,2013-09-23,0.03775,7.5,0,70,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,154,223,42,2013-09-24,0.043272727,10.24,0,70,4.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,58,145,26,2013-09-24,0.019,6.25,0.01,72.5,5.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,135,413,24,2013-09-24,0.02625,2.51,0,73,5.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,19,22,3,2013-09-24,0.0550625,8.4625,0,79,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,,66,11,2013-09-24,0.0305,9.866666667,0.06,71,7.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0,186,30,2013-09-24,0.0375625,11.48571429,0,94,8.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,12,28,8,2013-09-24,0.024,4.74,0,68,4.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,,94,14,2013-09-24,0.042,10.675,0,75,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,171,217,19,2013-09-25,0.050090909,13.34,0,70,4.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,94,165,29,2013-09-25,0.027,7.075,0,75,5.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,153,417,25,2013-09-25,0.029,5.664285714,0,72,5.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,12,19,6,2013-09-25,0.046125,8.525,0,76,7.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,,67,8,2013-09-25,0.022,7.75,0.44,67,2.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,0,190,38,2013-09-25,0.0786875,16.72857143,0,95,8.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,21,42,6,2013-09-25,0.02,4.71,0,63,4.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,,95,11,2013-09-25,0.056,12.82222222,0,78,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,160,219,42,2013-09-26,0.048454545,15.12,0,75,5.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,53,146,29,2013-09-26,0.0225,11.1,0.005,73,5.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,136,389,27,2013-09-26,0.024333333,5.78,0,69,4.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,15,19,6,2013-09-26,0.042375,7.45,0,74,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,,75,10,2013-09-26,0.042,10.83333333,0,78,6.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,0,195,26,2013-09-26,0.063125,12,0,91,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,12,22,6,2013-09-26,0.024,5.14,0,63,4.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,,63,13,2013-09-26,0.05275,15.26666667,0,78,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,198,244,34,2013-09-27,0.048818182,11,0,81,5.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30,65,139,34,2013-09-27,0.0265,9.55,0.005,72.5,4.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0
55,150,453,29,2013-09-27,0.02225,4.36,0,68,4.84,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16,13,24,4,2013-09-27,0.043588235,7.133333333,0,81,6.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9,,67,14,2013-09-27,0.048,11.66666667,0,79,7.03,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,0,202,36,2013-09-27,0.05075,11.95714286,0,87,8.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,23,24,8,2013-09-27,0.019,7.26,0,66,4.58,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,,91,11,2013-09-27,0.05525,13.5,0,80,5.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,192,223,43,2013-09-28,0.046909091,10.7,0.2,84,5.41,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29,65,118,40,2013-09-28,0.03,7.6,0,75,4.92,0,0,1,0,0,0,0,1,0,0,0,0,0,0
68,194,425,20,2013-09-28,0.031,4.057142857,0,73,4.81,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18,16,28,9,2013-09-28,0.053555556,6.676923077,0,87,7.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10,,85,7,2013-09-28,0.042,7.9,0,77,7.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21,0,198,25,2013-09-28,0.033333333,10.1875,0.53,88,6.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,20,26,4,2013-09-28,0.024,7.233333333,0,69,4.63,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15,,69,11,2013-09-28,0.0455,14.72857143,0,81,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,189,204,20,2013-09-29,0.031090909,7.18,0.18,68,5.07,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14,62,134,38,2013-09-29,0.0335,8.25,0.005,74.5,4.21,0,0,0,1,0,0,0,1,0,0,0,0,0,0
59,193,369,17,2013-09-29,0.0375,4.677777778,0,70,4.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26,17,18,12,2013-09-29,0.059111111,7.585714286,0,81,7.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11,,68,12,2013-09-29,0.0395,8.466666667,0,76,7.18,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,0,192,33,2013-09-29,0.022733333,5.95,0.38,84,4.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,19,22,5,2013-09-29,0.031,8.38,0,62,4.62,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,,47,11,2013-09-29,0.02275,10.35,0.72,65,1.65,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,157,212,39,2013-09-30,0.035545455,10.56,0,74,5.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,69,160,31,2013-09-30,0.036,11.2,0.005,75,4.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,148,444,25,2013-09-30,0.0365,6.955555556,0,73,4.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,17,16,6,2013-09-30,0.0501875,8.785714286,0,75,7.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,,69,15,2013-09-30,0.0375,9.433333333,0,77,6.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,0,200,45,2013-09-30,0.026933333,7.728571429,0,86,7.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,16,20,8,2013-09-30,0.03,9.08,0,65,4.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,,81,15,2013-09-30,0.029,13.76666667,0.01,73,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,199,269,32,2013-10-01,0.035545455,12.74,0,79,4.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,72,161,36,2013-10-01,0.025,15.75,0,81,5.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,16,19,4,2013-10-01,0.049647059,9.161538462,0,76,7.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,146,467,26,2013-10-01,0.04325,12.82142857,0,81,5.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,,76,17,2013-10-01,0.0415,12.28,0,82,6.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,0,187,35,2013-10-01,0.026875,6.357142857,0,86,7.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,24,28,4,2013-10-01,0.03,9.809090909,0,75,4.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,,127,12,2013-10-01,0.029,14.2375,0,76,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,210,205,21,2013-10-02,0.038333333,9.62,0,76,4.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,77,150,32,2013-10-02,0.032,17.2,0,84.5,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,15,22,9,2013-10-02,0.043733333,10.525,0,73,7.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,139,395,19,2013-10-02,0.048,15.01,0,84,5.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,,54,6,2013-10-02,0.0495,14.5,0,82,6.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,0,177,33,2013-10-02,0.021866667,6.6625,1.31,86,7.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,13,21,7,2013-10-02,0.031,13.94,0,82,4.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,,78,10,2013-10-02,0.025,20.23333333,0,77,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,174,223,29,2013-10-03,0.0196,13.24,0.12,78,3.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,80,126,31,2013-10-03,0.036,16.93333333,0,83.5,4.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,17,16,4,2013-10-03,0.047625,11.35,0,70,6.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,155,377,21,2013-10-03,0.033,13.41111111,0,79,4.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,,59,10,2013-10-03,0.0525,16.46666667,0,82,6.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,0,181,29,2013-10-03,0.024466667,7.4125,0.39,88,7.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,15,42,5,2013-10-03,0.028,10.28,0,79,4.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,,80,12,2013-10-03,0.039,13.2,0,81,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,185,203,30,2013-10-04,0.017666667,14.6,0,74,4.43,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,77,138,20,2013-10-04,0.029,21.575,0,87,5.09,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,9,22,13,2013-10-04,0.0474,10.52307692,0,82,6.54,0,1,0,0,0,0,1,0,0,0,0,0,0,0
80,190,447,19,2013-10-04,0.042,20.75384615,0.03,86,4.63,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5,,68,11,2013-10-04,0.053,17.28,0,85,6.55,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26,0,235,46,2013-10-04,0.028125,8.7375,0,89,7.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,21,25,6,2013-10-04,0.015,10.01,0.03,67,4.68,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,,82,20,2013-10-04,0.027,12.91666667,0.14,81,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,215,188,29,2013-10-05,0.022444444,12.82,0.82,80,1.99,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28,59,152,39,2013-10-05,0.039,20.5,0.005,86,3.48,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17,17,16,7,2013-10-05,0.049,6.1,0,91,6.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0
93,189,398,23,2013-10-05,0.04275,13.68888889,0,73,4.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10,,61,4,2013-10-05,0.049,17.93333333,0,84,6.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36,0,182,31,2013-10-05,0.0369375,8.725,0,93,7.42,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,30,20,5,2013-10-05,0.032,7.96,0,68,4.21,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13,,73,13,2013-10-05,0.025,9.166666667,1.45,73,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,176,167,28,2013-10-06,0.026444444,5.3,0.09,64,4.05,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35,62,113,43,2013-10-06,0.029,17.575,0,84.5,4.61,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,19,20,6,2013-10-06,0.06,5.5,0,91,6.78,0,0,0,1,0,0,1,0,0,0,0,0,0,0
72,164,347,22,2013-10-06,0.041,12.38,0.01,70,2.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,,53,1,2013-10-06,0.0375,10.56666667,2.13,84,6.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28,0,153,30,2013-10-06,0.03575,4.2,0.03,80,6.97,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,17,16,3,2013-10-06,0.025,6.22,0.31,62,2.26,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12,,62,15,2013-10-06,0.02,2.966666667,1.44,65,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,151,186,26,2013-10-07,0.026181818,6.92,0,68,3.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,59,163,45,2013-10-07,0.009,7.2,0.44,80.5,3.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,143,397,26,2013-10-07,0.0235,6.064285714,0.33,77,4.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,19,21,6,2013-10-07,0.0508,9.676923077,0,79,6.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,,67,7,2013-10-07,0.027,4.5,0.15,74,6.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,0,161,33,2013-10-07,0.0456875,8.2375,0,81,6.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,15,29,4,2013-10-07,0.025,9.018181818,0.11,78,3.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,,84,19,2013-10-07,0.021,5.266666667,0.01,62,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,154,191,31,2013-10-08,0.030363636,10.18,0,75,3.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,76,159,33,2013-10-08,0.022,4.425,0.005,67.5,3.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,127,423,13,2013-10-08,0.026,2.82,0,66,3.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,23,19,5,2013-10-08,0.043882353,11.3375,0,71,6.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,,69,8,2013-10-08,0.03,6.3,0,72,5.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,0,184,26,2013-10-08,0.064625,14.4,0,81,6.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,23,30,9,2013-10-08,0.027,6.15,0,68,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,,96,9,2013-10-08,0.036,8.333333333,0,70,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,159,216,42,2013-10-09,0.036363636,11.92,0,71,3.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,56,150,42,2013-10-09,0.0275,4.325,0,63,2.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,118,403,28,2013-10-09,0.02875,3.43,0,63,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,12,26,10,2013-10-09,0.038071429,7.6625,0.02,67,1.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,,74,13,2013-10-09,0.0395,7,0,76,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0,178,30,2013-10-09,0.0628,13,0,82,6.86,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,12,25,4,2013-10-09,0.027,5.04,0,61,3.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,,93,12,2013-10-09,0.04,11.7,0,72,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,166,237,30,2013-10-10,0.043636364,16.18,0,74,3.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,60,142,24,2013-10-10,0.011,6.45,0.305,62.5,0.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,139,397,22,2013-10-10,0.0205,3.978571429,0,66,0.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,12,25,4,2013-10-10,0.039933333,8.069230769,0,69,5.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,,58,6,2013-10-10,0.0385,10.5,0,80,5.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0,213,39,2013-10-10,0.0474375,8.6125,0,86,7.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,17,22,8,2013-10-10,0.017,6.45,0,61,2.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,,97,19,2013-10-10,0.047,13.94285714,0,73,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,173,221,22,2013-10-11,0.051727273,15.24,0,76,3.86,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19,63,124,33,2013-10-11,0.0195,5.425,1.385,66,0.74,0,1,0,0,0,0,0,1,0,0,0,0,0,0
63,169,429,22,2013-10-11,0.02675,4.46,0,69,1.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18,18,22,7,2013-10-11,0.044666667,12.1625,0,69,5.36,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6,,68,16,2013-10-11,0.046,11.63333333,0,79,5.88,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,0,184,36,2013-10-11,0.0325625,7.8125,0,87,6.43,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,18,29,2,2013-10-11,0.019,8.64,0,66,3.14,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,,73,12,2013-10-11,0.053,17.4,0,75,4.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,162,217,29,2013-10-12,0.028818182,14.08,0.12,73,3.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27,54,117,34,2013-10-12,0.0305,6.475,0.01,72.5,4.22,0,0,1,0,0,0,0,1,0,0,0,0,0,0
86,195,361,23,2013-10-12,0.0355,7.42,0,72,4.15,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12,9,19,3,2013-10-12,0.049,12.175,0,71,5.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11,,68,12,2013-10-12,0.046,10.9,0,81,6.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,0,205,47,2013-10-12,0.018333333,6.2125,2.16,89,7.06,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,13,31,4,2013-10-12,0.022,11.36,0,61,2.72,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10,,80,20,2013-10-12,0.045,23.53333333,0,76,4.31,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,180,184,35,2013-10-13,0.03,8.36,0,64,3.76,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,62,121,28,2013-10-13,0.032,6.875,0.005,69,4.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0
69,176,339,19,2013-10-13,0.03325,5.835714286,0,64,4.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25,15,20,4,2013-10-13,0.048176471,10.825,0,69,5.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4,,56,16,2013-10-13,0.0415,10.05,0,82,5.98,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43,0,181,32,2013-10-13,0.013733333,6.5875,0.14,77,6.91,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,19,20,3,2013-10-13,0.031,6.390909091,0,61,4.03,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14,,80,21,2013-10-13,0.041,6.2,0,69,4.12,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,133,193,25,2013-10-14,0.030363636,8.88,0,62,3.76,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,61,135,32,2013-10-14,0.0285,6.275,0,70,4.01,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44,129,372,18,2013-10-14,0.029,5.35,0,65,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,7,17,4,2013-10-14,0.046466667,10.225,0,72,5.77,1,0,0,0,0,0,1,0,0,0,0,0,0,0
